DATE,RACE,CLASS,RACE NAME,DIST,SURF,STARTER NAME,PP,ODDS,FAVE,FIN,TRAINER,JOCKEY,TIME,PREV RACE,DAYS,SIRE
8/12/2018,10,MSW-F,,7,Dirt,Princesa Carolina,2,3.45,0,5,Kenneth McPeek,"Ricardo Santana, Jr.",01:27.2,,,Tapit
8/13/2018,4,MSW,,5.5,Turf,Fog of War,5,2.4,0,1,Chad Brown,Javier Castellano,01:03.9,,,War Front
8/13/2018,4,MSW,,5.5,Turf,All About It,8,7.1,0,2,George Weaver,Eric Cancel,01:04.0,,,Violence
8/13/2018,4,MSW,,5.5,Turf,Current,3,7.3,0,3,Todd Pletcher,John Velazquez,01:04.3,,,Curlin
8/13/2018,4,MSW,,5.5,Turf,Seismic Jolt,9,1.9,1,4,Mark Casse,Tyler Gaffalione,01:05.1,,,Kantharos
8/13/2018,4,MSW,,5.5,Turf,Love Point,6,33.25,0,5,Ian Wilkes,Julien Leparoux,01:05.1,,,Point of Entry
8/13/2018,4,MSW,,5.5,Turf,Skychief,7,10.8,0,6,Michael Maker,Luis Saez,01:05.3,IND 6/27 5,47,More Than Ready
8/13/2018,4,MSW,,5.5,Turf,Fayette Warrior,4,9.1,0,7,Wesley Ward,Manuel Franco,01:05.4,,,Exchange Rate
8/13/2018,4,MSW,,5.5,Turf,Baggins,1,13.2,0,8,Rudy Rodriguez,"Irad Ortiz, Jr.",01:05.9,SAR 7/28 1,16,City Zip
8/13/2018,4,MSW,,5.5,Turf,Hubba Bubba,2,29,0,9,David Cannizzo,"Ricardo Santana, Jr.",01:06.0,,,Exchange Rate
8/15/2018,2,MSW-NY-F,,6,Dirt,Elegant Zip,6,0.85,1,1,David Donk,Manuel Franco,01:10.7,SAR 7/25 5,21,Run Away and Hide
8/15/2018,2,MSW-NY-F,,6,Dirt,Tossup,3,1.55,0,2,"Richard Violette, Jr.",Jose Ortiz,01:10.8,BEL 7/15 7,31,Pioneerof the Nile
8/15/2018,2,MSW-NY-F,,6,Dirt,Miss Flambe,5,14.7,0,3,Dominick Schettino,Kendrick Carmouche,01:12.5,,,Alpha
8/15/2018,2,MSW-NY-F,,6,Dirt,Irish Banker,4,22.7,0,4,John Mc Allen,Pablo Fragoso,01:13.3,SAR 8/3 5,12,Central Banker
8/15/2018,2,MSW-NY-F,,6,Dirt,Three Birds,2,29.75,0,5,Michael Lauer,Eric Cancel,01:13.5,SAR 8/3 5,12,Central Banker
8/15/2018,2,MSW-NY-F,,6,Dirt,Mimic,1,10.3,0,6,Rudy Rodriguez,"Irad Ortiz, Jr.",01:13.6,,,Friesan Fire
8/15/2018,2,MSW-NY-F,,6,Dirt,Margie Cat,7,19.3,0,7,Gary Sciacca,Luis Reyes,01:13.7,,,Mission Impazible
8/15/2018,5,MSW-NY-F,,6,Dirt,Shesasuperfreak,8,12.6,0,1,Alejandro Maymo,Eric Cancel,01:10.9,,,Shanghai Bobby
8/15/2018,5,MSW-NY-F,,6,Dirt,Heartbustingirl,5,9.1,0,2,David Cannizzo,"Ricardo Santana, Jr.",01:12.5,,,Bustin Stones
8/15/2018,5,MSW-NY-F,,6,Dirt,Don't Tell Addie,7,5,0,3,Steve Hobby,Florent Geroux,01:13.5,,,Big Brown
8/15/2018,5,MSW-NY-F,,6,Dirt,Charming Cara,6,19.5,0,4,Mitchell Friedman,Junior Alvarado,01:13.9,,,Central Banker
8/15/2018,5,MSW-NY-F,,6,Dirt,Salt Hay Bay,1,5.8,0,5,Rudy Rodriguez,"Irad Ortiz, Jr.",01:13.9,,,Big Brown
8/15/2018,5,MSW-NY-F,,6,Dirt,D's Sis,4,4.5,0,6,Bruce Levine,Kendrick Carmouche,01:14.5,,,City Zip
8/15/2018,5,MSW-NY-F,,6,Dirt,Nova Girl,9,5.5,0,7,Arthur Magnuson,Manuel Franco,01:14.5,,,Boys at Tosconova
8/15/2018,5,MSW-NY-F,,6,Dirt,Big Brown Cat,2,3.55,1,8,Gary Gullo,Joel Rosario,01:17.4,SAR 7/20 2,26,Big Brown
8/15/2018,5,MSW-NY-F,,6,Dirt,Bull Feathers,3,8.3,0,9,Philip Gleaves,Rajiv Maragh,01:18.6,SAR 7/25 5,21,With Distinction
8/15/2018,9,STK-F,Bolton Landing S.,5.5,Turf,Stillwater Cove,6,10.2,0,1,Wesley Ward,"Irad Ortiz, Jr.",01:03.3,ASC 6/22 ,54,Quality Road
8/15/2018,9,STK-F,Bolton Landing S.,5.5,Turf,Chelsea Cloisters,3,1.95,0,2,Wesley Ward,John Velazquez,01:03.5,DEA 7/3,43,First Samurai
8/15/2018,9,STK-F,Bolton Landing S.,5.5,Turf,Elsa,5,1.2,1,3,Michael Stidham,Joe Bravo,01:03.7,LRL 7/20 3,26,Animal Kingdom
8/15/2018,9,STK-F,Bolton Landing S.,5.5,Turf,Fightress,4,18.8,0,4,Norm Casse,Julien Leparoux,01:04.1,SAR 7/20 8,26,Tapizar
8/15/2018,9,STK-F,Bolton Landing S.,5.5,Turf,Drynachan,2,3.35,0,5,Chad Brown,Javier Castellano,01:04.2,SAR 7/20 2,26,City Zip
8/15/2018,9,STK-F,Bolton Landing S.,5.5,Turf,Avocado Toast,1,29.25,0,6,Thomas Albertrani,Angel Arroyo,01:05.3,MTH 7/8 6,38,Big Drama
8/16/2018,4,MSW-NY-F,,5.5,Turf,Tradeable,4,2.5,1,1,John Hertler,Julien Leparoux,01:04.6,SAR 8/1 6,15,Exchange Rate
8/16/2018,4,MSW-NY-F,,5.5,Turf,Kitty's Legacy,2,6.7,0,2,Bruce Levine,Joel Rosario,01:04.6,,,Freud
8/16/2018,4,MSW-NY-F,,5.5,Turf,Zip It Jess,3,5.8,0,3,John Tebbutt,Joe Bravo,01:05.0,,,City Zip
8/16/2018,4,MSW-NY-F,,5.5,Turf,Sander's Empire,5,22.6,0,4,Edmund Pringle,Junior Alvarado,01:05.1,,,Soaring Empire
8/16/2018,4,MSW-NY-F,,5.5,Turf,Rossby,1,16.6,0,5,Carlos Martin,Kendrick Carmouche,01:05.6,,,Courageous Cat
8/16/2018,4,MSW-NY-F,,5.5,Turf,Two Cent Tootsie,7,19.1,0,6,Thomas Albertrani,David Cohen,01:05.6,,,Big Brown
8/16/2018,4,MSW-NY-F,,5.5,Turf,Love and Love,6,3.75,0,7,Michael Miceli,Luis Saez,01:05.7,BEL 6/29 1,48,Goldencents
8/16/2018,4,MSW-NY-F,,5.5,Turf,Ruvies in Time,9,3.7,0,8,Richard Schosberg,"Ricardo Santana, Jr.",01:06.0,SAR 7/25 5,22,The Factor
8/16/2018,4,MSW-NY-F,,5.5,Turf,Devil's Flair,8,14.9,0,9,James Ryerson,Jose Lezcano,01:06.8,,,Teuflesberg
8/16/2018,9,MSW-NY-F,,5.5,Turf,Andarta,1,5.3,0,1,Thomas Albertrani,Luis Reyes,01:03.6,SAR 7/20 2,27,Declaration of War
8/16/2018,9,MSW-NY-F,,5.5,Turf,Mike's Girl,6,2.25,1,2,Steven Asmussen,"Ricardo Santana, Jr.",01:03.7,SAR 7/20 2,27,Scat Daddy
8/16/2018,9,MSW-NY-F,,5.5,Turf,Espresso Shot,2,2.65,0,3,Jorge Abreu,"Irad Ortiz, Jr.",01:03.8,,,Mission Impazible
8/16/2018,9,MSW-NY-F,,5.5,Turf,Plink Freud,4,10,0,4,Thomas Bush,Jose Lezcano,01:03.9,,,Freud
8/16/2018,9,MSW-NY-F,,5.5,Turf,Trumpit,3,30.5,0,5,Gary Gullo,David Cohen,01:04.2,,,Super Saver
8/16/2018,9,MSW-NY-F,,5.5,Turf,Alphabetting,8,13.3,0,6,Gary Contessa,Joel Rosario,01:04.9,,,Alpha
8/16/2018,9,MSW-NY-F,,5.5,Turf,Mineshaft Blues,9,10.2,0,7,Philip Gleaves,Rajiv Maragh,01:05.0,,,Mineshaft
8/16/2018,9,MSW-NY-F,,5.5,Turf,Docs Way,5,5.8,0,8,Todd Beattie,Jose Ortiz,01:05.5,,,Tizway
8/16/2018,9,MSW-NY-F,,5.5,Turf,Lady Day,7,32,0,9,James Ferraro,Luis Saez,01:07.3,,,Teuflesberg
8/17/2018,5,MSW-NY,,6,Dirt,Frosted Ice,5,5.5,0,1,Ron Moquett,"Ricardo Santana, Jr.",01:11.6,SAR 7/27 1,21,Bellamy Road
8/17/2018,5,MSW-NY,,6,Dirt,Steam Engine,9,2.1,1,2,Brad Cox,Luis Saez,01:12.5,,,Mineshaft
8/17/2018,5,MSW-NY,,6,Dirt,Kadens Courage,4,9.1,0,3,Rudy Rodriguez,"Irad Ortiz, Jr.",01:13.8,,,Frost Giant
8/17/2018,5,MSW-NY,,6,Dirt,Kosciuszko,3,10.8,0,4,Patrick Quick,Junior Alvarado,01:14.1,,,Smart Bid
8/17/2018,5,MSW-NY,,6,Dirt,The Grand Canal,6,2.5,0,5,Linda Rice,Jose Ortiz,01:14.2,SAR 7/27 1,21,Bullet Train (GB)
8/17/2018,5,MSW-NY,,6,Dirt,Icey Cash,2,15.8,0,6,Dominick Schettino,Javier Castellano,01:15.0,,,Currency Swap
8/17/2018,5,MSW-NY,,6,Dirt,Cozzy's Posse,1,7.7,0,7,Charlton Baker,Manuel Franco,01:15.0,,,Posse
8/17/2018,5,MSW-NY,,6,Dirt,Center City,7,15.1,0,8,Russell Cash,Kendrick Carmouche,01:16.4,SAR 7/27 1,21,Heavy Breathing
8/17/2018,5,MSW-NY,,6,Dirt,Awesome Adversary,8,61.75,0,9,Mitchell Friedman,Michael Luzzi,01:20.6,,,Awesome Again
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Chattel,4,22.5,0,1,Brandon McFarlane,Kendrick Carmouche,01:03.5,LRL 7/13 8,35,Giant Oak
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Swamp Rat,6,3.05,0,2,Philip Gleaves,Julien Leparoux,01:04.0,BEL 6/17 5,61,Hat Trick (JPN)
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Good Good,5,7.5,0,3,Todd Pletcher,John Velazquez,01:04.2,GP 6/30 7,48,Quality Road
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Gins and Tins,2,11.8,0,4,Wesley Ward,Eric Cancel,01:04.2,MTH 7/14 6,34,Scat Daddy
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Carter Cat,7,7.1,0,5,Steven Asmussen,Luis Saez,01:04.3,SAR 7/28 1,20,Tale of the Cat
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Sir Truebadour,9,2.75,1,6,Steven Asmussen,"Ricardo Santana, Jr.",01:04.5,CD 6/30 11,48,More Than Ready
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Chase Greatness,8,5.4,0,7,Horacio DePaz,Jose Ortiz,01:04.6,SAR 7/21 9,27,More Than Ready
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Yes and Yes,1,5.8,0,8,Philip Gleaves,Rajiv Maragh,01:04.7,BEL 5/25 2,84,Sidney's Candy
8/17/2018,9,STK,Skidmore S.,5.5,Turf,Stayonthegrind,3,54.5,0,9,James Ferraro,Junior Alvarado,01:05.3,IND 6/27 5,51,Birdstone
8/18/2018,2,MSW,,7,Dirt,Standard Deviation,6,0.45,1,1,Chad Brown,Javier Castellano,01:25.7,,,Curlin
8/18/2018,2,MSW,,7,Dirt,Vineyard Sound,1,15.2,0,2,Michael Dilger,Kendrick Carmouche,01:26.1,,,Stormy Atlantic
8/18/2018,2,MSW,,7,Dirt,Malthael,2,6.2,0,3,Christophe Clement,David Cohen,01:27.1,,,Noble Mission (GB)
8/18/2018,2,MSW,,7,Dirt,My America,4,8.8,0,4,"George Arnold, II",Jose Lezcano,01:27.3,SAR 7/28 1,21,Medaglia d'Oro
8/18/2018,2,MSW,,7,Dirt,Goose Drank Wine,5,12.5,0,5,"George Arnold, II",Julien Leparoux,01:29.5,,,Oxbow
8/18/2018,2,MSW,,7,Dirt,Honey Won't,3,5.7,0,6,William Mott,Junior Alvarado,01:29.7,,,Soldat
8/18/2018,4,MSW,,6,Dirt,Endorsed,4,8.3,0,1,Kiaran McLaughlin,Joe Bravo,01:11.2,,,Medaglia d'Oro
8/18/2018,4,MSW,,6,Dirt,Ahead of Plan,7,1.45,1,2,Chad Brown,Javier Castellano,01:11.3,,,Big Drama
8/18/2018,4,MSW,,6,Dirt,Principled,2,3.35,0,3,Todd Pletcher,John Velazquez,01:12.0,,,Medaglia d'Oro
8/18/2018,4,MSW,,6,Dirt,Borracho,6,11.6,0,4,"George Arnold, II",Jose Lezcano,01:12.7,SAR 7/28 5,21,Uncle Mo
8/18/2018,4,MSW,,6,Dirt,He's the Souperwon,5,5.3,0,5,Mark Casse,"Irad Ortiz, Jr.",01:13.3,SAR 7/28 1,21,Super Saver
8/18/2018,4,MSW,,6,Dirt,Larceny,3,10.9,0,6,Brian Lynch,Julien Leparoux,01:13.3,BEL 7/7 1,42,Tale of the Cat
8/18/2018,4,MSW,,6,Dirt,Cromwell Avenue,8,16.7,0,7,John Kimmel,David Cohen,01:13.8,SAR 7/21 6,28,Flashback
8/18/2018,4,MSW,,6,Dirt,Pointer View,1,31.5,0,8,Anthony Dutrow,Manuel Franco,01:14.5,,,Paynter
8/18/2018,4,MSW,,6,Dirt,High Sheriff,9,21.8,0,9,D. Lukas,Luis Saez,01:16.8,SAR 7/21 2,28,Colonel John
8/18/2018,6,MSW,,6,Dirt,Code of Honor,2,6.5,0,1,Claude McGaughey III,John Velazquez,01:11.4,,,Noble Mission (GB)
8/18/2018,6,MSW,,6,Dirt,Wild Medagliad'oro,5,0.75,1,2,Mark Casse,"Irad Ortiz, Jr.",01:11.7,SAR 7/28 5,21,Medaglia d'Oro
8/18/2018,6,MSW,,6,Dirt,U R Not So Bad,7,9.6,0,3,Kiaran McLaughlin,Jose Ortiz,01:12.5,,,Into Mischief
8/18/2018,6,MSW,,6,Dirt,Quick Entry,9,17.6,0,4,Ian Wilkes,Rajiv Maragh,01:12.5,,,Point of Entry
8/18/2018,6,MSW,,6,Dirt,Claytnthelionheart,1,26.25,0,5,Philip Bauer,"Ricardo Santana, Jr.",01:13.1,,,Declaration of War
8/18/2018,6,MSW,,6,Dirt,Kentucky Wildcat,4,12.5,0,6,Thomas Albertrani,Joe Bravo,01:13.7,,,Tapit
8/18/2018,6,MSW,,6,Dirt,Firery Tale,6,19.5,0,7,Barclay Tagg,Junior Alvarado,01:13.8,,,Tale of Ekati
8/18/2018,6,MSW,,6,Dirt,Most Mischief,3,5.5,0,8,W. Calhoun,Kendrick Carmouche,01:13.9,SAR 7/21 6,28,Into Mischief
8/18/2018,6,MSW,,6,Dirt,Pantherus Leo,8,29.75,0,9,D. Lukas,Luis Saez,01:14.9,,,Discreet Cat
8/19/2018,5,MSW-F,,8.5,Turf,Newspaperofrecord (IRE),4,1.5,1,1,Chad Brown,"Irad Ortiz, Jr.",01:47.0,,,Lope de Vega (IRE)
8/19/2018,5,MSW-F,,8.5,Turf,Sister Kitten,5,5,0,2,Chad Brown,Jose Ortiz,01:48.1,,,Kitten's Joy
8/19/2018,5,MSW-F,,8.5,Turf,Alasaayil,3,13,0,3,Kiaran McLaughlin,Jose Lezcano,01:48.5,,,Hard Spun
8/19/2018,5,MSW-F,,8.5,Turf,Traipsing,7,29.25,0,4,Christophe Clement,David Cohen,01:48.6,,,Stroll
8/19/2018,5,MSW-F,,8.5,Turf,Shannon's Girl,2,3.6,0,5,Rudy Rodriguez,Luis Saez,01:48.6,BEL 7/6 4,44,Orb
8/19/2018,5,MSW-F,,8.5,Turf,Heroic Activist,1,11.6,0,6,Jorge Abreu,"Ricardo Santana, Jr.",01:48.9,,,Declaration of War
8/19/2018,5,MSW-F,,8.5,Turf,Downstream,10,31,0,7,Michelle Nevin,Manuel Franco,01:49.2,,,City Zip
8/19/2018,5,MSW-F,,8.5,Turf,Tip At Tapit,9,7.2,0,8,James Toner,John Velazquez,01:49.2,,,Tapit
8/19/2018,5,MSW-F,,8.5,Turf,Excuse My Charisma,6,19.9,0,9,Thomas Morley,Kendrick Carmouche,01:50.0,,,Pioneerof the Nile
8/19/2018,5,MSW-F,,8.5,Turf,Pagalo in Avanti,8,33.75,0,10,Anthony Quartarolo,Eric Cancel,01:54.1,,,Orb
8/19/2018,7,MSW-F,,6,Dirt,It Justhitthe Wire,1,16.3,0,1,Kiaran McLaughlin,Junior Alvarado,01:11.6,,,Bernardini
8/19/2018,7,MSW-F,,6,Dirt,Two Dozen Roses,5,3.7,0,2,Todd Pletcher,John Velazquez,01:11.6,SAR 7/22 2,28,Super Saver
8/19/2018,7,MSW-F,,6,Dirt,Shanghai Bonnie,4,17.2,0,3,"James Lawrence, II",Kendrick Carmouche,01:11.6,,,Shanghai Bobby
8/19/2018,7,MSW-F,,6,Dirt,Filly Joel,6,11,0,4,Rudy Rodriguez,"Irad Ortiz, Jr.",01:11.8,,,Dialed In
8/19/2018,7,MSW-F,,6,Dirt,Mo Wheels Up,2,1,1,5,Joe Sharp,Luis Saez,01:12.3,,,Uncle Mo
8/19/2018,7,MSW-F,,6,Dirt,Flatter My Heart,8,9,0,6,Steven Asmussen,"Ricardo Santana, Jr.",01:13.2,,,Flatter
8/19/2018,7,MSW-F,,6,Dirt,China Cat,9,9.1,0,7,Jeremiah Englehart,Jose Ortiz,01:13.4,,,Justin Phillip
8/19/2018,7,MSW-F,,6,Dirt,Gracetown,7,25.5,0,8,Michelle Nevin,Manuel Franco,01:13.9,,,Into Mischief
8/19/2018,7,MSW-F,,6,Dirt,Private Beach,3,17.2,0,9,Anthony Dutrow,Florent Geroux,01:16.1,,,Malibu Moon
8/20/2018,4,MSW-F,,5.5,Turf,Concrete Rose,1,12.2,0,1,"George Arnold, II",Jose Lezcano,01:03.5,,,Twirling Candy
8/20/2018,4,MSW-F,,5.5,Turf,Introduced,5,4.2,0,2,Alan Goldberg,Jose Ortiz,01:03.7,,,El Padrino
8/20/2018,4,MSW-F,,5.5,Turf,Perfect Kind,3,15.1,0,3,H. Motion,Junior Alvarado,01:04.5,,,Noble Mission (GB)
8/20/2018,4,MSW-F,,5.5,Turf,Jo Jo Air,10,1.75,1,4,Wesley Ward,Julio Garcia,01:04.7,,,Scat Daddy
8/20/2018,4,MSW-F,,5.5,Turf,Musical Lute,7,10.8,0,5,Jorge Abreu,Manuel Franco,01:04.9,,,Midnight Lute
8/20/2018,4,MSW-F,,5.5,Turf,Miss Hanna Jo,9,6.1,0,6,Chad Brown,Javier Castellano,01:05.0,,,More Than Ready
8/20/2018,4,MSW-F,,5.5,Turf,Temperance,6,10.7,0,7,John Stephens,Jose Ferrer,01:05.1,,,The Factor
8/20/2018,4,MSW-F,,5.5,Turf,It's a Shaw Thing,8,54,0,8,Edward Barker,David Cohen,01:05.9,,,Warrior's Reward
8/20/2018,4,MSW-F,,5.5,Turf,Super Simple,4,6.2,0,9,Steven Asmussen,"Ricardo Santana, Jr.",01:06.3,SAR 7/26 10,25,Super Saver
8/20/2018,4,MSW-F,,5.5,Turf,Irish Hustle,2,26.25,0,10,W. Calhoun,Kendrick Carmouche,01:06.3,,,Data Link
8/22/2018,3,MSW,,5.5,Dirt,Achilles Warrior,5,2.85,0,1,Mark Hennig,Javier Castellano,01:05.0,,,Warrior's Reward
8/22/2018,3,MSW,,5.5,Dirt,Tapizars Secret,1,6.1,0,2,Wesley Ward,"Ricardo Santana, Jr.",01:05.4,,,Tapizar
8/22/2018,3,MSW,,5.5,Dirt,Halladay,2,1.55,1,3,Todd Pletcher,John Velazquez,01:05.9,SAR 7/28 1,25,War Front
8/22/2018,3,MSW,,5.5,Dirt,Vehement,4,20.3,0,4,William Mott,Junior Alvarado,01:06.2,,,War Front
8/22/2018,3,MSW,,5.5,Dirt,Stroll Daddy,6,3,0,5,Joe Sharp,Luis Saez,01:06.3,SAR 7/28 1,25,Stroll
8/22/2018,3,MSW,,5.5,Dirt,Gearhead,3,12.5,0,6,Michael Trombetta,Jose Ortiz,01:07.1,,,City Zip
8/22/2018,3,MSW,,5.5,Dirt,Sky's Son,7,29.75,0,7,Thomas Albertrani,Luis Reyes,01:08.2,,,He's Had Enough
8/22/2018,10,MCL-F,,6,Dirt,Jazzy J,7,12.8,0,1,Alejandro Maymo,Eric Cancel,01:13.4,BEL 7/6 4,47,Shanghai Bobby
8/22/2018,10,MCL-F,,6,Dirt,Bel Cuore,3,10.3,0,2,Michelle Nevin,Manuel Franco,01:14.0,,,Alpha
8/22/2018,10,MCL-F,,6,Dirt,Wild Type,4,2.75,1,3,Eddie Kenneally,Jose Ortiz,01:14.2,SAR 7/20 5,33,Successful Appeal
8/22/2018,10,MCL-F,,6,Dirt,Karabessa,9,36,0,4,Gregory DiPrima,Dylan Davis,01:14.2,,,Field Commission
8/22/2018,10,MCL-F,,6,Dirt,Bizness Beauty,1,19.5,0,5,Gary Contessa,Joel Rosario,01:14.4,,,Fed Biz
8/22/2018,10,MCL-F,,6,Dirt,Change of Control,10,4.5,0,6,Chad Brown,Javier Castellano,01:14.6,,,Fed Biz
8/22/2018,10,MCL-F,,6,Dirt,Sister Emily,6,41.25,0,7,Dominick Schettino,Michael Luzzi,01:15.4,,,Flammabull
8/22/2018,10,MCL-F,,6,Dirt,Flion Lynn Lion,8,4.3,0,8,Wesley Ward,"Ricardo Santana, Jr.",01:15.6,CD 5/18 5,96,Wilburn
8/22/2018,10,MCL-F,,6,Dirt,The Leeman Dinner,5,11.8,0,9,Rudy Rodriguez,"Irad Ortiz, Jr.",01:15.7,,,Cairo Prince
8/22/2018,10,MCL-F,,6,Dirt,No Limit Babe,2,3.5,0,10,Kiaran McLaughlin,Luis Saez,01:17.5,BEL 5/24 2,90,Artie Schiller
8/23/2018,3,MCL,,6,Dirt,The Sicarii,2,2.1,1,1,Anthony Quartarolo,"Ricardo Santana, Jr.",01:11.1,SAR 7/30 5,24,Violence
8/23/2018,3,MCL,,6,Dirt,Family Biz,6,15.3,0,2,Edward Barker,Junior Alvarado,01:11.3,,,Fed Biz
8/23/2018,3,MCL,,6,Dirt,Handsome Chewy,1,2.15,0,3,Marcus Vitali,Manuel Franco,01:12.0,SAR 8/6 6,17,Handsome Mike
8/23/2018,3,MCL,,6,Dirt,Not That Brady,5,3.85,0,4,George Weaver,Kendrick Carmouche,01:12.6,,,Big Brown
8/23/2018,3,MCL,,6,Dirt,Foremost,4,19.3,0,5,D. Lukas,David Cohen,01:13.9,,,Oxbow
8/23/2018,3,MCL,,6,Dirt,Cadillac Frankie,3,3.2,0,6,Rudy Rodriguez,"Irad Ortiz, Jr.",01:14.0,,,Two Step Salsa
8/23/2018,5,MSW-NY,,8.5,Turf,Dashing Dan,5,10.9,0,1,Michael Dilger,Kendrick Carmouche,01:45.0,SAR 8/8 5,15,D'Funnybone
8/23/2018,5,MSW-NY,,8.5,Turf,Scotty Brown,8,14.1,0,2,John Terranova II,Luis Saez,01:45.6,,,Big Brown
8/23/2018,5,MSW-NY,,8.5,Turf,Graded On a Curve,1,2.75,0,3,Chad Brown,"Irad Ortiz, Jr.",01:45.7,,,Noble Mission (GB)
8/23/2018,5,MSW-NY,,8.5,Turf,Quiet Out East,7,17.4,0,4,Christophe Clement,Manuel Franco,01:45.8,,,Broken Vow
8/23/2018,5,MSW-NY,,8.5,Turf,Coach Villa,4,12.2,0,5,Nicholas Zito,Joe Bravo,01:46.0,SAR 7/27 1,27,Big Brown
8/23/2018,5,MSW-NY,,8.5,Turf,Lost in Manhattan,10,6.9,0,6,Steven Asmussen,"Ricardo Santana, Jr.",01:46.0,SAR 8/10 10,13,Freud
8/23/2018,5,MSW-NY,,8.5,Turf,Tiger Man,6,41.25,0,7,Russell Cash,Eric Cancel,01:46.0,MTH 7/14 6,40,Desert Party
8/23/2018,5,MSW-NY,,8.5,Turf,Early Retirement,9,2.1,1,8,David Donk,Jose Ortiz,01:46.2,SAR 8/8 5,15,Freud
8/23/2018,5,MSW-NY,,8.5,Turf,Durkin's Call,2,17.5,0,9,Michael Trombetta,Jose Lezcano,01:46.2,SAR 7/30 5,24,Jump Start
8/23/2018,5,MSW-NY,,8.5,Turf,Good Wheels,3,7,0,10,Todd Pletcher,John Velazquez,01:48.3,,,Scat Daddy
8/24/2018,1,MSW-NY,,5.5,Turf,Analyzethisandthat,6,4.5,0,1,Russell Cash,Kendrick Carmouche,01:03.1,MTH 7/28 2,27,Freud
8/24/2018,1,MSW-NY,,5.5,Turf,Wicked Grin,7,7.1,0,2,Christophe Clement,David Cohen,01:03.2,,,Jimmy Creed
8/24/2018,1,MSW-NY,,5.5,Turf,Pipes,2,2,1,3,Gary Contessa,Joel Rosario,01:03.2,SAR 7/23 4,32,Exchange Rate
8/24/2018,1,MSW-NY,,5.5,Turf,Beachside,8,5.7,0,4,Linda Rice,"Irad Ortiz, Jr.",01:04.2,,,Giant's Causeway
8/24/2018,1,MSW-NY,,5.5,Turf,Qian B C,5,5,0,5,Charlton Baker,Dylan Davis,01:04.2,,,Desert Party
8/24/2018,1,MSW-NY,,5.5,Turf,Magical Tale,4,20,0,6,James Ryerson,Jose Lezcano,01:04.3,SAR 7/23 4,32,Forty Tales
8/24/2018,1,MSW-NY,,5.5,Turf,Empiremeister,3,38.25,0,7,Erin Wilkinson,Eric Cancel,01:04.5,,,Bodemeister
8/24/2018,1,MSW-NY,,5.5,Turf,Semper Paratus,1,19.9,0,8,Michelle Nevin,Manuel Franco,01:05.0,SAR 7/23 4,32,Flatter
8/24/2018,1,MSW-NY,,5.5,Turf,Bozzini,9,7.3,0,9,Jeremiah Englehart,Luis Saez,01:05.6,SAR 7/23 4,32,Desert Party
8/24/2018,4,MSW-NY-F,,8.5,Turf,Shady Shady Shady,10,2.45,1,1,Michelle Nevin,John Velazquez,01:43.8,SAR 7/20 2,35,Hat Trick (JPN)
8/24/2018,4,MSW-NY-F,,8.5,Turf,Mensa Member,7,3.85,0,2,Chad Brown,Jose Ortiz,01:44.5,,,Flatter
8/24/2018,4,MSW-NY-F,,8.5,Turf,Shak's Hidden Gem,3,5.1,0,3,Gary Contessa,Joel Rosario,01:44.6,SAR 8/1 6,23,Shackleford
8/24/2018,4,MSW-NY-F,,8.5,Turf,Empress Sophia,6,10.2,0,4,D. Lukas,David Cohen,01:45.1,SAR 7/25 5,30,Bodemeister
8/24/2018,4,MSW-NY-F,,8.5,Turf,Gypsy Mama,2,44.75,0,5,Dominick Schettino,Dylan Davis,01:45.6,,,Dublin
8/24/2018,4,MSW-NY-F,,8.5,Turf,Tashmoo,9,35.75,0,6,Michael Dilger,Kendrick Carmouche,01:45.6,,,Cairo Prince
8/24/2018,4,MSW-NY-F,,8.5,Turf,Miss After School,1,24.25,0,7,Thomas Bush,Jose Lezcano,01:46.8,SAR 8/9 1,15,Point of Entry
8/24/2018,4,MSW-NY-F,,8.5,Turf,Tiztinabella,4,13.5,0,8,Philip Gleaves,Rajiv Maragh,01:46.9,,,Tizway
8/24/2018,4,MSW-NY-F,,8.5,Turf,Caralicious,8,26.5,0,9,Mitchell Friedman,Junior Alvarado,01:47.5,SAR 8/9 1,15,Noble Mission (GB)
8/24/2018,4,MSW-NY-F,,8.5,Turf,Seven Jewels,5,2.95,0,10,Brad Cox,Luis Saez,01:47.5,BEL 7/5 1,50,Big Brown
8/24/2018,5,STK-NY,Funny Cide S.,6.5,Dirt,Dugout,4,3,0,1,Larry Rivelli,Javier Castellano,01:16.4,SAR 7/23 4,32,Adios Charlie
8/24/2018,5,STK-NY,Funny Cide S.,6.5,Dirt,Bankit,3,3.65,0,2,Steven Asmussen,"Ricardo Santana, Jr.",01:16.4,SAR 7/27 1,28,Central Banker
8/24/2018,5,STK-NY,Funny Cide S.,6.5,Dirt,Bustin to Be Loved,2,3.05,0,3,Gary Contessa,"Irad Ortiz, Jr.",01:17.0,SAR 8/6 6,18,Bustin Stones
