DATE,RACE,CLASS,RACE NAME,DIST,SURF,STARTER NAME,PP,ODDS,FAVE,FIN,TRAINER,JOCKEY,TIME,PREV RACE,DAYS,SIRE
8/23/2019,7,STK-NY-F,Seeking the Ante S.,6.5,Dirt,Wharf Cat,4,31,0,6,"Oscar Barrera, III",Luis Reyes,01:21.1,FL 7/29 6,25,Majestic City
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,City Man,3,2.25,1,1,Christophe Clement,Joel Rosario,01:16.9,SAR 7/18 5,36,Mucho Macho Man
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Cleon Jones,7,3.45,0,2,Jeremiah Englehart,"Jorge Vargas, Jr.",01:17.7,SAR 7/28 1,26,Tale of the Cat
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Listentoyourheart,9,5,0,3,Christophe Clement,Manuel Franco,01:17.8,SAR 7/17 2,37,Afleet Alex
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Theitalianamerican,6,10.3,0,4,Gary Contessa,Javier Castellano,01:18.0,SAR 7/17 2,37,Girolamo
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Bull of Bayern,1,20.5,0,5,Rudy Rodriguez,"Ricardo Santana, Jr.",01:18.1,BEL 6/26 6,58,Bayern
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Opportunist,5,8.6,0,6,Mark Casse,Tyler Gaffalione,01:18.1,GP 7/20 9,34,Ghostzapper
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Mission Wrapitup,4,12,0,7,Bruce Brown,Dylan Davis,01:19.1,SAR 7/17 2,37,Mission Impazible
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,Sky of Hook,8,8.4,0,8,Rudy Rodriguez,Luis Saez,01:19.2,SAR 7/17 2,37,Tapiture
8/23/2019,8,STK-NY,Funny Cide S.,6.5,Dirt,No Lime,2,12,0,9,William Mott,Junior Alvarado,01:19.5,SAR 7/26 2,28,Flashback
8/24/2019,2,MSW,,6,Dirt,Tap It to Win,1,3.65,0,1,Mark Casse,Tyler Gaffalione,01:09.6,WO 7/21 7,34,Tapit
8/24/2019,2,MSW,,6,Dirt,Complexifier,3,3,0,2,Brian Lynch,"Irad Ortiz, Jr.",01:10.1,SAR 7/27 4,28,Overanalyze
8/24/2019,2,MSW,,6,Dirt,O'Trouble,5,4.7,0,3,Anthony Dutrow,John Velazquez,01:10.1,,,In Trouble
8/24/2019,2,MSW,,6,Dirt,Onward,6,11.8,0,4,Christophe Clement,Jose Ortiz,01:11.2,,,Street Sense
8/24/2019,2,MSW,,6,Dirt,Icecap,7,22.7,0,5,Steven Asmussen,"Ricardo Santana, Jr.",01:11.2,,,Carpe Diem
8/24/2019,2,MSW,,6,Dirt,Atoka,4,1.7,1,6,D. Lukas,Luis Saez,01:11.4,SAR 8/3 3,21,Union Rags
8/24/2019,2,MSW,,6,Dirt,Moonshine Now,2,13.6,0,7,Christophe Clement,Joel Rosario,01:11.4,,,Malibu Moon
8/25/2019,1,MSW-F,,6,Dirt,Wicked Whisper,1,1.6,1,1,Steven Asmussen,"Ricardo Santana, Jr.",01:10.3,,,Liam's Map
8/25/2019,1,MSW-F,,6,Dirt,Highland Glory,3,4.1,0,2,Barclay Tagg,Junior Alvarado,01:11.3,,,Sky Mesa
8/25/2019,1,MSW-F,,6,Dirt,Foreign Exchange,4,15.9,0,3,D. Lukas,Luis Saez,01:11.5,SAR 8/4 1,21,Congrats
8/25/2019,1,MSW-F,,6,Dirt,Stop Shoppin Tammy,5,2.15,0,4,Philip Bauer,Eric Cancel,01:12.1,,,Tapit
8/25/2019,1,MSW-F,,6,Dirt,Sea of Blue,2,5.8,0,5,Kiaran McLaughlin,Joel Rosario,01:12.6,,,Midshipman
8/25/2019,1,MSW-F,,6,Dirt,Wedontbelieveher,6,9.2,0,6,Anthony Quartarolo,Manuel Franco,01:13.2,SAR 8/18 5,7,Bayern
8/25/2019,7,MCL-F,,5.5,Turf,Double Down Dare,3,5.3,0,1,Steve Klesaris,Manuel Franco,01:03.5,SAR 7/17 5,39,Cross Traffic
8/25/2019,7,MCL-F,,5.5,Turf,Roman City,1,3.3,0,2,Robertino Diodoro,"Irad Ortiz, Jr.",01:03.9,,,City Zip
8/25/2019,7,MCL-F,,5.5,Turf,Wicked Amber,2,45,0,3,Randi Persaud,Heman Harkie,01:03.9,SAR 7/31 5,25,Ghostzapper
8/25/2019,7,MCL-F,,5.5,Turf,More Or Less,9,3.8,0,4,Phil Schoenthal,Kendrick Carmouche,01:04.2,,,More Than Ready
8/25/2019,7,MCL-F,,5.5,Turf,Yellen,7,3,1,5,Wesley Ward,Dylan Davis,01:04.3,CD 6/20 4,66,Fed Biz
8/25/2019,7,MCL-F,,5.5,Turf,Larry's Baby,4,12.2,0,6,D. Lukas,Luis Saez,01:04.6,SAR 7/19 5,37,Majesticperfection
8/25/2019,7,MCL-F,,5.5,Turf,Speed Talks,8,19,0,7,Gary Contessa,Tyler Gaffalione,01:05.3,SAR 8/18 5,7,Afleet Express
8/25/2019,7,MCL-F,,5.5,Turf,Bow Maker,5,9,0,8,Linda Rice,Jose Ortiz,01:05.8,,,Oxbow
8/25/2019,7,MCL-F,,5.5,Turf,Crack of Dawn,10,13.3,0,9,Philip Serpe,Eric Cancel,01:05.8,SAR 7/21 7,35,Bernardini
8/25/2019,7,MCL-F,,5.5,Turf,Eli Rocks,6,36.25,0,10,Thomas Morley,"Ricardo Santana, Jr.",01:06.3,,,Frost Giant
8/28/2019,6,MSW-NY,,6,Dirt,Moonachie,3,4.2,0,1,Jeremiah Englehart,Jose Ortiz,01:10.8,,,Central Banker
8/28/2019,6,MSW-NY,,6,Dirt,Unrelenting Force,1,64.25,0,2,Thomas Morley,Junior Alvarado,01:12.3,,,Carpe Diem
8/28/2019,6,MSW-NY,,6,Dirt,Chowda,10,36.5,0,3,Gary Sciacca,Eric Cancel,01:12.5,,,Emcee
8/28/2019,6,MSW-NY,,6,Dirt,Blame the Cake,8,1.95,1,4,Ian Wilkes,Julien Leparoux,01:12.5,SAR 7/14 4,45,Blame
8/28/2019,6,MSW-NY,,6,Dirt,Cryptographer,9,17.3,0,5,Rudy Rodriguez,Luis Saez,01:12.7,,,Honor Code
8/28/2019,6,MSW-NY,,6,Dirt,Candygramformongo,6,12.1,0,6,Steven Asmussen,"Ricardo Santana, Jr.",01:12.8,,,Majestic City
8/28/2019,6,MSW-NY,,6,Dirt,Lorenzen,4,3.5,0,7,Mark Casse,"Irad Ortiz, Jr.",01:13.3,,,Flatter
8/28/2019,6,MSW-NY,,6,Dirt,Papa King,7,4,0,8,Todd Pletcher,John Velazquez,01:13.7,BEL 5/31 2,89,Mission Impazible
8/28/2019,6,MSW-NY,,6,Dirt,Sir Ludlow,2,85.5,0,9,Timothy Hamm,Joey Martinez,01:14.8,SAR 7/28 1,31,Midas Touch (GB)
8/28/2019,6,MSW-NY,,6,Dirt,Macho Boy,5,15.3,0,10,Gary Contessa,Manuel Franco,01:15.2,SAR 7/28 1,31,Mucho Macho Man
8/28/2019,7,MSW-F,,5.5,Turf,Jazzique (IRE),4,7.7,0,1,Chad Brown,"Irad Ortiz, Jr.",01:03.2,,,Kingman (GB)
8/28/2019,7,MSW-F,,5.5,Turf,Selflessly,5,4.9,0,2,Chad Brown,Javier Castellano,01:03.2,,,More Than Ready
8/28/2019,7,MSW-F,,5.5,Turf,Tulanian,9,26,0,3,Thomas Amoss,Junior Alvarado,01:03.3,SAR 7/31 6,28,Twirling Candy
8/28/2019,7,MSW-F,,5.5,Turf,Hai Bobbi,10,5.7,0,4,Wesley Ward,Jose Ortiz,01:03.4,BEL 6/21 2,68,Shanghai Bobby
8/28/2019,7,MSW-F,,5.5,Turf,Logic N Reason,6,10,0,5,Christophe Clement,Joel Rosario,01:03.6,,,Declaration of War
8/28/2019,7,MSW-F,,5.5,Turf,Trash Panda,1,61,0,6,Gary Contessa,Luis Saez,01:03.7,,,Congrats
8/28/2019,7,MSW-F,,5.5,Turf,Swirling Candy,3,12.7,0,7,George Weaver,Eric Cancel,01:03.7,,,Twirling Candy
8/28/2019,7,MSW-F,,5.5,Turf,Nic and Zoe,7,1.25,1,8,Wesley Ward,John Velazquez,01:03.9,,,Street Boss
8/28/2019,7,MSW-F,,5.5,Turf,Morality Clause,2,11.7,0,9,Raymond Handal,Manuel Franco,01:03.9,SAR 7/31 5,28,Verrazano
8/28/2019,7,MSW-F,,5.5,Turf,Coin the Phrase,8,41.25,0,10,James Toner,Kendrick Carmouche,01:03.9,,,Goldencents
8/28/2019,9,GRD,With Anticipation S.,8.5,Turf,Fighting Seabee,4,5.3,0,1,Kenneth McPeek,"Brian Hernandez, Jr.",01:43.3,ELP 7/6 6,53,Summer Front
8/28/2019,9,GRD,With Anticipation S.,8.5,Turf,Field Pass,6,4.1,0,2,Michael Maker,Luis Saez,01:43.5,SAR 7/13 6,46,Lemon Drop Kid
8/28/2019,9,GRD,With Anticipation S.,8.5,Turf,Andesite,5,8.6,0,3,Brad Cox,Javier Castellano,01:43.7,IND 7/10 6,49,The Factor
8/28/2019,9,GRD,With Anticipation S.,8.5,Turf,Our Country,2,1.2,1,4,George Weaver,Manuel Franco,01:43.8,SAR 8/3 1,25,Constitution
8/28/2019,9,GRD,With Anticipation S.,8.5,Turf,Fly Fly Away,3,16.4,0,5,Christophe Clement,"Irad Ortiz, Jr.",01:44.0,SAR 8/9 4,19,First Samurai
8/28/2019,9,GRD,With Anticipation S.,8.5,Turf,Tuggle,1,3.35,0,6,Jeremiah Englehart,Jose Ortiz,01:44.3,SAR 8/10 8,18,Point of Entry
8/29/2019,1,MSW-NY-F,,6,Dirt,Irish Danzing,5,4.4,0,1,Christophe Clement,"Irad Ortiz, Jr.",01:10.5,,,Danza
8/29/2019,1,MSW-NY-F,,6,Dirt,Aubrey Tate,2,3.2,0,2,Norm Casse,"Ricardo Santana, Jr.",01:11.6,SAR 7/31 3,29,Bayern
8/29/2019,1,MSW-NY-F,,6,Dirt,More Glitter,4,2.2,1,3,Todd Pletcher,John Velazquez,01:11.8,,,More Than Ready
8/29/2019,1,MSW-NY-F,,6,Dirt,Tequila Fog,1,14.5,0,4,Dermot Magner,Chris Landeros,01:12.6,,,Giant Surprise
8/29/2019,1,MSW-NY-F,,6,Dirt,Bingolina,6,5.6,0,5,John Kimmel,Dylan Davis,01:13.2,,,Tapizar
8/29/2019,1,MSW-NY-F,,6,Dirt,Welsh Gold,10,11.7,0,6,Gregory Sacco,Luis Saez,01:13.6,,,Bodemeister
8/29/2019,1,MSW-NY-F,,6,Dirt,Keypit,8,10,0,7,Thomas Albertrani,Jose Lezcano,01:13.7,SAR 7/11 5,49,Congrats
8/29/2019,1,MSW-NY-F,,6,Dirt,Ama Is a Rock,9,73.5,0,8,Gary Sciacca,Eric Cancel,01:14.5,,,Frost Giant
8/29/2019,1,MSW-NY-F,,6,Dirt,Surprise Arrival,3,18.5,0,9,Michael Maker,Jose Ortiz,01:14.8,SAR 8/15 2,14,Lea
8/29/2019,1,MSW-NY-F,,6,Dirt,Barker Lane,7,74.75,0,10,Edward Barker,Heman Harkie,01:15.0,SAR 7/31 3,29,Bellamy Road
8/29/2019,7,MSW-NY-F,,6,Dirt,Critical Value,9,1.05,1,1,Jeremiah Englehart,Junior Alvarado,01:10.8,SAR 8/7 5,22,Bodemeister
8/29/2019,7,MSW-NY-F,,6,Dirt,Myawaya,3,3.05,0,2,Todd Pletcher,John Velazquez,01:11.2,SAR 7/17 5,43,Wicked Strong
8/29/2019,7,MSW-NY-F,,6,Dirt,Saratoga Beauty,6,3.95,0,3,Patrick McBurney,Paco Lopez,01:12.0,SAR 8/7 5,22,Macho Uno
8/29/2019,7,MSW-NY-F,,6,Dirt,Courageous Girl,8,9.3,0,4,David Donk,Manuel Franco,01:12.5,SAR 7/31 3,29,Bourbon Courage
8/29/2019,7,MSW-NY-F,,6,Dirt,Mebs Web,10,60,0,5,Nicholas Zito,Joey Martinez,01:12.7,SAR 8/21 5,8,Giant Surprise
8/29/2019,7,MSW-NY-F,,6,Dirt,Canarsie Angel,7,12.5,0,6,Linda Dixon,Kendrick Carmouche,01:13.1,SAR 8/2 3,27,Big Brown
8/29/2019,7,MSW-NY-F,,6,Dirt,Top Hat Invasion,1,79.25,0,7,Jeffrey Englehart,Andre Worrie,01:13.2,,,Normandy Invasion
8/29/2019,7,MSW-NY-F,,6,Dirt,Smokin Hot Kiss,4,48.5,0,8,Marialice Coffey,Eric Cancel,01:13.8,SAR 7/31 3,29,The Lumber Guy
8/29/2019,7,MSW-NY-F,,6,Dirt,Kefaliani,2,31.75,0,9,Charlton Baker,Dylan Davis,01:15.0,,,Hold Me Back
8/29/2019,7,MSW-NY-F,,6,Dirt,Bellamy Bigs,5,66.25,0,10,Edmund Davis,Michael Luzzi,01:15.6,FL 7/15 1,45,Bellamy Road
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,Crystalle,5,1.65,1,1,John Kimmel,Joel Rosario,01:41.4,SAR 8/4 4,25,Palace Malice
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,Sweet Melania,7,2.6,0,2,Todd Pletcher,Jose Ortiz,01:41.4,SAR 7/14 1,46,American Pharoah
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,English Breeze,6,5.2,0,3,David Donk,Manuel Franco,01:41.5,SAR 8/14 6,15,English Channel
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,Ginseng,2,5.1,0,4,Brad Cox,Javier Castellano,01:42.0,IND 8/6 5,23,Tiznow
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,Apurate,3,5.6,0,5,Todd Pletcher,John Velazquez,01:42.2,SAR 8/11 3,18,Summer Front
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,Lively Kitten,4,28.5,0,6,Daniel Velazquez,Abner Adorno,01:43.3,LRL 8/11 1,18,Kitten's Joy
8/29/2019,9,STK-F,P. G. Johnson S.,8.5,Turf,Lucky Jingle,1,25.75,0,7,H. Motion,Rajiv Maragh,01:43.3,LRL 8/10 3,19,Tonalist
8/30/2019,6,MSW-NY,,5.5,Turf,Freewheeler,4,5,0,1,Todd Pletcher,"Irad Ortiz, Jr.",01:02.9,,,City Zip
8/30/2019,6,MSW-NY,,5.5,Turf,Dante's Fire,2,43.75,0,2,Michael Maker,Manuel Franco,01:03.7,,,Temple City
8/30/2019,6,MSW-NY,,5.5,Turf,First Deputy,6,1.1,1,3,Linda Rice,Jose Ortiz,01:03.7,SAR 8/9 4,21,Awesome Again
8/30/2019,6,MSW-NY,,5.5,Turf,True Grace,5,4.5,0,4,Christophe Clement,Joel Rosario,01:03.7,SAR 8/23 4,7,Competitive Edge
8/30/2019,6,MSW-NY,,5.5,Turf,Shandian,3,3.75,0,5,Gary Contessa,Javier Castellano,01:03.8,SAR 8/9 4,21,Emcee
8/30/2019,6,MSW-NY,,5.5,Turf,My Father's Eyes,1,14.2,0,6,Steven Asmussen,"Ricardo Santana, Jr.",01:05.2,,,Forty Tales
8/30/2019,6,MSW-NY,,5.5,Turf,Box of Rain,7,12.3,0,7,Jeremiah Englehart,Luis Saez,01:06.9,,,Mineshaft
8/30/2019,7,MSW-F,,5.5,Dirt,Remain Anonymous,9,2.9,0,1,Michael Trombetta,Joel Rosario,01:04.7,,,Tapiture
8/30/2019,7,MSW-F,,5.5,Dirt,Sixth Street,1,9,0,2,Mark Hennig,Luis Saez,01:05.3,,,Tapit
8/30/2019,7,MSW-F,,5.5,Dirt,Kansas Kis,2,33.5,0,3,Raymond Handal,Dylan Davis,01:05.3,,,Constitution
8/30/2019,7,MSW-F,,5.5,Dirt,Drop a Hint,8,5.3,0,4,D. Lukas,Manuel Franco,01:05.6,SAR 7/31 6,30,Into Mischief
8/30/2019,7,MSW-F,,5.5,Dirt,Leaveuwithasmile,3,7.5,0,5,Jeremiah Englehart,"Jorge Vargas, Jr.",01:05.7,SAR 8/9 6,21,Conveyance
8/30/2019,7,MSW-F,,5.5,Dirt,Hallajoori,6,2.4,1,6,Steven Asmussen,"Ricardo Santana, Jr.",01:05.9,SAR 7/31 6,30,Bayern
8/30/2019,7,MSW-F,,5.5,Dirt,Snaffle,4,11.7,0,7,Kenneth McPeek,Jose Ortiz,01:05.9,,,Distorted Humor
8/30/2019,7,MSW-F,,5.5,Dirt,Superbloodwolfmoon,5,6.5,0,8,Rudy Rodriguez,"Irad Ortiz, Jr.",01:06.1,,,Malibu Moon
8/30/2019,7,MSW-F,,5.5,Dirt,Kemba,7,33.25,0,9,Raymond Handal,Javier Castellano,01:06.6,,,Hard Spun
8/31/2019,1,MSW,,8.5,Turf,Structor,4,1.15,1,1,Chad Brown,"Irad Ortiz, Jr.",01:44.2,,,Palace Malice
8/31/2019,1,MSW,,8.5,Turf,Sul Moon,6,2.2,0,2,William Mott,Junior Alvarado,01:44.4,SAR 7/27 7,35,Malibu Moon
8/31/2019,1,MSW,,8.5,Turf,Eternal Summer,5,13.1,0,3,Todd Pletcher,John Velazquez,01:44.9,SAR 8/3 1,28,Summer Front
8/31/2019,1,MSW,,8.5,Turf,Scanno,3,27.5,0,4,Thomas Albertrani,Luis Saez,01:45.0,,,Bernardini
8/31/2019,1,MSW,,8.5,Turf,Myamanoi,2,20.1,0,5,Danny Gargan,Kendrick Carmouche,01:45.2,,,Temple City
8/31/2019,1,MSW,,8.5,Turf,King's Honor (IRE),1,9.6,0,6,Jonathan Thomas,Javier Castellano,01:45.3,,,Kingman (GB)
8/31/2019,1,MSW,,8.5,Turf,Hard Sting,7,6.1,0,7,James Jerkens,Jose Ortiz,01:45.5,SAR 7/27 7,35,Hard Spun
8/31/2019,1,MSW,,8.5,Turf,Pow Wow Prince,8,30.5,0,8,Norm Casse,"Ricardo Santana, Jr.",01:46.6,,,Cairo Prince
8/31/2019,5,MSW,,7,Dirt,Famished,1,1.1,1,1,John Kimmel,Joel Rosario,01:23.8,SAR 8/10 5,21,Uncle Mo
8/31/2019,5,MSW,,7,Dirt,Sonneman,2,25.25,0,2,Mark Hennig,Jose Lezcano,01:24.0,SAR 7/27 4,35,Curlin
8/31/2019,5,MSW,,7,Dirt,Noble Empire,5,34.5,0,3,D. Lukas,Manuel Franco,01:24.1,,,Empire Maker
8/31/2019,5,MSW,,7,Dirt,Hometown Pride,6,12.3,0,4,Ian Wilkes,Chris Landeros,01:24.2,SAR 7/13 4,49,To Honor and Serve
8/31/2019,5,MSW,,7,Dirt,This Ill Defend,9,3.7,0,5,Thomas Albertrani,Luis Reyes,01:24.7,SAR 8/3 3,28,Sky Mesa
8/31/2019,5,MSW,,7,Dirt,Height,3,5.4,0,6,William Mott,Junior Alvarado,01:24.8,SAR 8/3 3,28,Union Rags
8/31/2019,5,MSW,,7,Dirt,Made Sense,4,8.8,0,7,Kenneth McPeek,Jose Ortiz,01:25.6,,,Street Sense
8/31/2019,5,MSW,,7,Dirt,Mud Pie,7,11.3,0,8,Richard Valentine,Kendrick Carmouche,01:26.0,,,Morning Line
8/31/2019,5,MSW,,7,Dirt,Stick Figure,8,37.25,0,9,Dale Romans,Luis Saez,01:29.8,SAR 8/10 7,21,Tiznow
8/31/2019,7,MSW,,7,Dirt,Three Technique,2,1,1,1,Jeremiah Englehart,Jose Ortiz,01:22.9,SAR 7/21 8,41,Mr Speaker
8/31/2019,7,MSW,,7,Dirt,Always Misbehaving,7,8.7,0,2,Danny Gargan,"Irad Ortiz, Jr.",01:23.8,SAR 7/27 4,35,Into Mischief
8/31/2019,7,MSW,,7,Dirt,Necker Island,1,22.9,0,3,Stanley Hough,Luis Saez,01:23.9,,,Hard Spun
8/31/2019,7,MSW,,7,Dirt,Kowalski,8,9.5,0,4,D. Lukas,Manuel Franco,01:23.9,SAR 7/27 4,35,Will Take Charge
8/31/2019,7,MSW,,7,Dirt,Wayne O,4,11.2,0,5,Steven Asmussen,"Ricardo Santana, Jr.",01:24.5,SAR 8/3 3,28,Into Mischief
8/31/2019,7,MSW,,7,Dirt,Extreme Force,3,20.3,0,6,Mark Hennig,Jose Lezcano,01:24.7,SAR 8/3 3,28,Constitution
8/31/2019,7,MSW,,7,Dirt,Mischief Afoot,5,33.25,0,7,James Toner,Joel Rosario,01:24.8,,,Into Mischief
8/31/2019,7,MSW,,7,Dirt,Tapage,9,10.9,0,8,Kiaran McLaughlin,Junior Alvarado,01:24.9,,,Tapit
8/31/2019,7,MSW,,7,Dirt,Soviet,6,3.5,0,9,Todd Pletcher,John Velazquez,01:26.0,SAR 7/27 4,35,Super Saver
8/31/2019,8,MSW,,8.5,Turf,No Word,4,3.55,0,1,Todd Pletcher,Jose Ortiz,01:40.9,,,Silent Name (JPN)
8/31/2019,8,MSW,,8.5,Turf,Gear Jockey,5,13.4,0,2,"George Arnold, II",Joel Rosario,01:41.2,SAR 8/10 7,21,Twirling Candy
8/31/2019,8,MSW,,8.5,Turf,Shamrocket,6,14.4,0,3,Christophe Clement,Dylan Davis,01:41.4,SAR 8/3 1,28,Tonalist
8/31/2019,8,MSW,,8.5,Turf,Mr Jaggers,3,1.65,1,4,William Mott,Junior Alvarado,01:41.4,SAR 7/13 6,49,Twirling Candy
8/31/2019,8,MSW,,8.5,Turf,Policy Option,2,2,0,5,Chad Brown,"Irad Ortiz, Jr.",01:41.9,SAR 8/3 1,28,Empire Maker
8/31/2019,8,MSW,,8.5,Turf,Get Set,1,10.7,0,6,Steve Klesaris,Javier Castellano,01:42.0,PRX 8/3 2,28,Awesome of Course
8/31/2019,8,MSW,,8.5,Turf,Lord Byron,7,21.3,0,7,Danny Gargan,Jose Lezcano,01:42.7,,,Bodemeister
9/1/2019,1,MSW,,5.5,Turf,Chimney Rock,6,3.65,0,1,Michael Maker,Jose Ortiz,01:02.6,SAR 8/3 1,29,Artie Schiller
9/1/2019,1,MSW,,5.5,Turf,Summer Sangria,8,1.6,1,2,Wesley Ward,John Velazquez,01:02.9,SAR 8/1 1,31,Maclean's Music
9/1/2019,1,MSW,,5.5,Turf,Bahamian Prince,4,5.6,0,3,George Weaver,"Irad Ortiz, Jr.",01:03.2,SAR 8/1 3,31,Bahamian Squall
9/1/2019,1,MSW,,5.5,Turf,Las Ramblas,9,17.4,0,4,Wesley Ward,Dylan Davis,01:03.3,,,Karakontie (JPN)
9/1/2019,1,MSW,,5.5,Turf,Big Royal Lineage,3,21.1,0,5,Rudy Rodriguez,Luis Saez,01:03.6,SAR 8/1 3,31,Bodemeister
9/1/2019,1,MSW,,5.5,Turf,Montana Man,2,17.5,0,6,Dale Romans,Kendrick Carmouche,01:03.8,SAR 8/14 2,18,Constitution
9/1/2019,1,MSW,,5.5,Turf,Brickyard,1,65.5,0,7,Peter Pugh,Luis Reyes,01:04.0,,,Take Charge Indy
9/1/2019,1,MSW,,5.5,Turf,More Thunder,5,3.15,0,8,Steve Klesaris,Joel Rosario,01:04.6,SAR 8/14 2,18,Goldencents
9/1/2019,1,MSW,,5.5,Turf,Alex Love Candy,7,29.25,0,9,Randi Persaud,Joey Martinez,01:05.1,SAR 8/21 3,11,Candy Ride (ARG)
9/1/2019,5,MCL,,5.5,Dirt,Feeling It,8,23.9,0,1,D. Lukas,Luis Reyes,01:04.8,SAR 8/1 3,31,Majesticperfection
9/1/2019,5,MCL,,5.5,Dirt,Vaya Con Dios,5,3.95,0,2,Eric Guillot,Dylan Davis,01:05.5,SAR 8/1 3,31,Majesticperfection
9/1/2019,5,MCL,,5.5,Dirt,Bayern's Mirage,7,2.5,0,3,Gary Gullo,"Irad Ortiz, Jr.",01:05.7,SAR 8/1 3,31,Bayern
9/1/2019,5,MCL,,5.5,Dirt,Aleph,1,25.5,0,4,Gary Contessa,Kendrick Carmouche,01:05.7,,,Alpha
9/1/2019,5,MCL,,5.5,Dirt,O'Bushido,4,2.4,1,5,Todd Pletcher,John Velazquez,01:06.0,,,First Samurai
9/1/2019,5,MCL,,5.5,Dirt,Forever Wicked,6,22.6,0,6,Randi Persaud,Joey Martinez,01:06.2,SAR 8/8 5,24,Wicked Strong
9/1/2019,5,MCL,,5.5,Dirt,Bongga,3,12.2,0,7,Dermot Magner,Eric Cancel,01:06.3,,,Liam's Map
9/1/2019,5,MCL,,5.5,Dirt,Bobbyfromthepalm,9,6.8,0,8,Rudy Rodriguez,Manuel Franco,01:06.4,,,Overanalyze
9/1/2019,5,MCL,,5.5,Dirt,Tipazo,2,44,0,9,Mitchell Friedman,Tyler Gaffalione,01:07.5,,,Macho Uno
9/1/2019,5,MCL,,5.5,Dirt,Florida Flash,10,14.2,0,10,Dale Romans,Luis Saez,01:07.6,,,Constitution
9/1/2019,7,MSW-F,,8.5,Turf,Sparkling Sky,6,1.35,1,1,Todd Pletcher,Jose Ortiz,01:42.3,SAR 8/4 4,28,More Than Ready
9/1/2019,7,MSW-F,,8.5,Turf,Our Little Jewel,5,10.1,0,2,Michael Trombetta,Luis Saez,01:42.7,SAR 8/9 6,23,Hat Trick (JPN)
9/1/2019,7,MSW-F,,8.5,Turf,Boxer Rebellion,2,2.2,0,3,Chad Brown,"Irad Ortiz, Jr.",01:43.1,,,Empire Maker
9/1/2019,7,MSW-F,,8.5,Turf,Laughable,1,6.8,0,4,Todd Pletcher,Tyler Gaffalione,01:43.2,,,Distorted Humor
9/1/2019,7,MSW-F,,8.5,Turf,Mirabell Mei,7,38,0,5,John Terranova II,Rajiv Maragh,01:43.3,,,Palace Malice
9/1/2019,7,MSW-F,,8.5,Turf,Malibu June,8,51.25,0,6,Leah Gyarmati,Kendrick Carmouche,01:43.5,,,Malibu Moon
9/1/2019,7,MSW-F,,8.5,Turf,Andiama,4,34.75,0,7,Cherie DeVaux,"Ricardo Santana, Jr.",01:43.7,,,Lea
9/1/2019,7,MSW-F,,8.5,Turf,Bridal Path,3,4.8,0,8,Claude McGaughey III,Joel Rosario,01:43.9,SAR 8/4 4,28,Hard Spun
9/1/2019,8,MSW-F,,7,Dirt,Alandra,7,7.4,0,1,Claude McGaughey III,Joel Rosario,01:23.3,,,Blame
9/1/2019,8,MSW-F,,7,Dirt,Slam Dunk,9,1.75,1,2,Rodolphe Brisset,Javier Castellano,01:23.4,SAR 7/31 6,32,Into Mischief
9/1/2019,8,MSW-F,,7,Dirt,Day Dayenu,1,6.7,0,3,Jorge Abreu,Manuel Franco,01:24.2,,,Into Mischief
9/1/2019,8,MSW-F,,7,Dirt,Impeccable Style,8,17.3,0,4,Kenneth McPeek,Junior Alvarado,01:24.2,,,Uncle Mo
9/1/2019,8,MSW-F,,7,Dirt,Always a Queen,4,3.6,0,5,Todd Pletcher,Jose Ortiz,01:24.4,,,Tonalist
9/1/2019,8,MSW-F,,7,Dirt,Cleopatra's Charm,5,19.9,0,6,D. Lukas,Luis Saez,01:24.6,,,Pioneerof the Nile
9/1/2019,8,MSW-F,,7,Dirt,One Time Around,3,12.2,0,7,Mark Hennig,Tyler Gaffalione,01:25.7,SAR 7/31 6,32,Empire Maker
9/1/2019,8,MSW-F,,7,Dirt,Miss My Macho,2,29.25,0,8,Katherine Ritvo,Rajiv Maragh,01:25.9,SAR 8/4 4,28,Mucho Macho Man
9/1/2019,8,MSW-F,,7,Dirt,Buxom Beast,6,5.4,0,9,Gary Contessa,Kendrick Carmouche,01:26.6,SAR 7/11 8,52,The Big Beast
9/1/2019,11,GRD-F,Spinaway S.,7,Dirt,Perfect Alibi,3,5.2,0,1,Mark Casse,"Irad Ortiz, Jr.",01:23.4,SAR 8/4 10,28,Sky Mesa
9/1/2019,11,GRD-F,Spinaway S.,7,Dirt,Frank's Rockette,2,1.95,1,2,William Mott,Julien Leparoux,01:23.6,SAR 8/4 10,28,Into Mischief
